DroneID,PosX,PosY,PosZ,VelX,VelY,VelZ,ThrustZ
0,12.44,-0.92,6.75,0.04,0.35,-0.01,11.66
1,14.72,-1.49,6.75,0.58,0.11,-0.01,11.66
2,16.23,-0.28,6.75,0.05,-0.62,-0.01,11.66
3,12.86,1.52,6.75,-0.30,0.64,-0.01,11.66
4,15.26,2.32,6.75,-0.06,-0.07,-0.01,11.66
0,12.51,-0.92,6.74,0.70,0.00,-0.01,11.66
1,14.72,-1.47,6.74,0.02,0.16,-0.01,11.66
2,16.29,-0.21,6.74,0.61,0.69,-0.01,11.66
3,12.84,1.54,6.74,-0.15,0.19,-0.01,11.66
4,15.27,2.32,6.74,0.04,0.08,-0.01,11.66
0,12.62,-0.96,6.74,1.14,-0.32,-0.01,11.67
1,14.69,-1.47,6.74,-0.28,0.06,-0.01,11.67
2,16.39,-0.21,6.74,1.00,-0.02,-0.01,11.67
3,12.84,1.53,6.74,-0.06,-0.11,-0.01,11.67
4,15.27,2.33,6.74,0.04,0.09,-0.01,11.67
0,12.69,-0.97,6.74,0.68,-0.19,-0.01,11.68
1,14.72,-1.40,6.74,0.31,0.66,-0.01,11.68
2,16.48,-0.22,6.74,0.90,-0.02,-0.01,11.68
3,12.83,1.50,6.74,-0.02,-0.33,-0.01,11.68
4,15.23,2.26,6.74,-0.39,-0.69,-0.01,11.68
0,12.72,-0.99,6.74,0.34,-0.12,-0.01,11.68
1,14.66,-1.37,6.74,-0.64,0.34,-0.01,11.68
2,16.57,-0.22,6.74,0.86,-0.06,-0.01,11.68
3,12.80,1.50,6.74,-0.35,0.05,-0.01,11.68
4,15.21,2.22,6.74,-0.25,-0.42,-0.01,11.68
0,12.72,-1.00,6.74,-0.01,-0.13,-0.01,11.69
1,14.71,-1.33,6.74,0.45,0.37,-0.01,11.69
2,16.65,-0.23,6.74,0.85,-0.11,-0.01,11.69
3,12.74,1.54,6.74,-0.62,0.33,-0.01,11.69
4,15.18,2.18,6.74,-0.24,-0.39,-0.01,11.69
0,12.79,-0.95,6.74,0.73,0.51,-0.01,11.69
1,14.65,-1.31,6.74,-0.53,0.23,-0.01,11.69
2,16.74,-0.24,6.74,0.87,-0.10,-0.01,11.69
3,12.66,1.51,6.74,-0.82,-0.24,-0.01,11.69
4,15.16,2.14,6.74,-0.24,-0.41,-0.01,11.69
0,12.83,-0.91,6.74,0.32,0.37,-0.01,11.70
1,14.63,-1.37,6.74,-0.21,-0.60,-0.01,11.70
2,16.79,-0.20,6.74,0.51,0.42,-0.01,11.70
3,12.55,1.54,6.74,-1.08,0.23,-0.01,11.70
4,15.06,2.08,6.74,-0.98,-0.57,-0.01,11.70
0,12.83,-0.88,6.74,0.06,0.33,-0.01,11.70
1,14.60,-1.44,6.74,-0.27,-0.74,-0.01,11.70
2,16.83,-0.16,6.74,0.45,0.41,-0.01,11.70
3,12.47,1.46,6.74,-0.76,-0.74,-0.01,11.70
4,14.99,2.08,6.74,-0.71,-0.03,-0.01,11.70
0,12.83,-0.85,6.74,-0.05,0.32,-0.01,11.71
1,14.65,-1.43,6.74,0.46,0.09,-0.01,11.71
2,16.85,-0.21,6.74,0.16,-0.48,-0.01,11.71
3,12.48,1.42,6.74,0.13,-0.41,-0.01,11.71
4,14.85,2.03,6.74,-1.33,-0.45,-0.01,11.71
0,12.80,-0.73,6.74,-0.30,1.11,-0.01,11.71
1,14.68,-1.47,6.74,0.27,-0.38,-0.01,11.71
2,16.93,-0.22,6.74,0.82,-0.06,-0.01,11.71
3,12.48,1.39,6.74,-0.02,-0.32,-0.01,11.71
4,14.77,2.04,6.74,-0.89,0.02,-0.01,11.71
0,12.83,-0.65,6.74,0.31,0.82,-0.00,11.71
1,14.68,-1.47,6.74,0.05,-0.06,-0.00,11.71
2,17.01,-0.22,6.74,0.79,-0.02,-0.00,11.71
3,12.46,1.38,6.74,-0.20,-0.15,-0.00,11.71
4,14.71,2.01,6.74,-0.53,-0.23,-0.00,11.71
0,12.91,-0.69,6.74,0.80,-0.41,-0.00,11.72
1,14.73,-1.48,6.74,0.52,-0.11,-0.00,11.72
2,16.99,-0.21,6.74,-0.23,0.04,-0.00,11.72
3,12.45,1.28,6.74,-0.14,-1.01,-0.00,11.72
4,14.69,2.03,6.74,-0.25,0.17,-0.00,11.72
0,12.95,-0.78,6.74,0.38,-0.87,-0.00,11.72
1,14.76,-1.48,6.74,0.23,0.05,-0.00,11.72
2,17.01,-0.25,6.74,0.27,-0.38,-0.00,11.72
3,12.50,1.23,6.74,0.54,-0.40,-0.00,11.72
4,14.75,2.02,6.74,0.66,-0.05,-0.00,11.72
0,12.98,-0.85,6.74,0.32,-0.67,-0.00,11.72
1,14.76,-1.46,6.74,0.07,0.19,-0.00,11.72
2,17.10,-0.25,6.74,0.82,-0.03,-0.00,11.72
3,12.61,1.24,6.74,1.02,0.01,-0.00,11.72
4,14.84,2.05,6.74,0.86,0.20,-0.00,11.72
0,12.95,-0.85,6.74,-0.29,-0.01,-0.00,11.73
1,14.80,-1.47,6.74,0.38,-0.13,-0.00,11.73
2,17.18,-0.26,6.74,0.81,-0.04,-0.00,11.73
3,12.63,1.28,6.74,0.23,0.46,-0.00,11.73
4,14.94,2.08,6.74,0.97,0.39,-0.00,11.73
0,12.92,-0.85,6.74,-0.31,0.02,-0.00,11.73
1,14.82,-1.47,6.74,0.16,0.07,-0.00,11.73
2,17.22,-0.22,6.74,0.39,0.36,-0.00,11.73
3,12.71,1.34,6.74,0.83,0.55,-0.00,11.73
4,15.00,2.09,6.74,0.67,0.10,-0.00,11.73
0,12.90,-0.84,6.74,-0.22,0.04,-0.00,11.73
1,14.72,-1.41,6.74,-0.95,0.54,-0.00,11.73
2,17.26,-0.19,6.74,0.49,0.32,-0.00,11.73
3,12.76,1.37,6.74,0.50,0.32,-0.00,11.73
4,15.01,2.01,6.74,0.05,-0.85,-0.00,11.73
0,12.87,-0.84,6.73,-0.26,0.04,-0.00,11.73
1,14.69,-1.46,6.73,-0.36,-0.44,-0.00,11.73
2,17.35,-0.20,6.73,0.86,-0.13,-0.00,11.73
3,12.83,1.46,6.73,0.68,0.89,-0.00,11.73
4,15.01,1.98,6.73,0.05,-0.25,-0.00,11.73
0,12.84,-0.83,6.73,-0.35,0.04,-0.00,11.74
1,14.69,-1.57,6.73,0.06,-1.10,-0.00,11.74
2,17.43,-0.21,6.73,0.84,-0.08,-0.00,11.74
3,12.86,1.51,6.73,0.28,0.57,-0.00,11.74
4,15.02,2.00,6.73,0.09,0.12,-0.00,11.74
0,12.80,-0.83,6.73,-0.36,0.06,-0.00,11.74
1,14.70,-1.61,6.73,0.07,-0.46,-0.00,11.74
2,17.50,-0.22,6.73,0.67,-0.08,-0.00,11.74
3,12.86,1.45,6.73,0.01,-0.60,-0.00,11.74
4,15.07,1.93,6.73,0.49,-0.64,-0.00,11.74
0,12.86,-0.86,6.73,0.62,-0.28,-0.00,11.74
1,14.62,-1.58,6.73,-0.83,0.33,-0.00,11.74
2,17.58,-0.23,6.73,0.79,-0.09,-0.00,11.74
3,12.85,1.40,6.73,-0.11,-0.53,-0.00,11.74
4,15.10,1.85,6.73,0.31,-0.79,-0.00,11.74
0,12.89,-0.87,6.73,0.31,-0.09,-0.00,11.74
1,14.57,-1.59,6.73,-0.47,-0.14,-0.00,11.74
2,17.66,-0.24,6.73,0.78,-0.14,-0.00,11.74
3,12.82,1.28,6.73,-0.24,-1.26,-0.00,11.74
4,15.16,1.78,6.73,0.63,-0.68,-0.00,11.74
0,12.86,-0.81,6.73,-0.32,0.51,-0.00,11.74
1,14.45,-1.60,6.73,-1.19,-0.04,-0.00,11.74
2,17.72,-0.26,6.73,0.64,-0.14,-0.00,11.74
3,12.80,1.19,6.73,-0.26,-0.81,-0.00,11.74
4,15.28,1.77,6.73,1.20,-0.13,-0.00,11.74
0,12.93,-0.82,6.73,0.70,-0.08,-0.00,11.75
1,14.48,-1.66,6.73,0.24,-0.68,-0.00,11.75
2,17.74,-0.29,6.73,0.19,-0.38,-0.00,11.75
3,12.75,1.21,6.73,-0.50,0.12,-0.00,11.75
4,15.40,1.75,6.73,1.13,-0.18,-0.00,11.75
0,13.08,-0.87,6.73,1.46,-0.45,-0.00,11.75
1,14.60,-1.73,6.73,1.23,-0.67,-0.00,11.75
2,17.75,-0.33,6.73,0.08,-0.40,-0.00,11.75
3,12.68,1.28,6.73,-0.63,0.75,-0.00,11.75
4,15.42,1.66,6.73,0.27,-0.89,-0.00,11.75
0,13.13,-0.91,6.73,0.57,-0.44,-0.00,11.75
1,14.60,-1.76,6.73,-0.04,-0.32,-0.00,11.75
2,17.74,-0.33,6.73,-0.15,0.05,-0.00,11.75
3,12.71,1.35,6.73,0.23,0.70,-0.00,11.75
4,15.38,1.61,6.73,-0.43,-0.52,-0.00,11.75
0,13.10,-0.86,6.73,-0.28,0.50,-0.00,11.75
1,14.50,-1.77,6.73,-0.92,-0.07,-0.00,11.75
2,17.77,-0.37,6.73,0.33,-0.41,-0.00,11.75
3,12.71,1.41,6.73,0.03,0.60,-0.00,11.75
4,15.37,1.65,6.73,-0.11,0.36,-0.00,11.75
0,13.06,-0.78,6.73,-0.47,0.78,-0.00,11.75
1,14.52,-1.74,6.73,0.19,0.24,-0.00,11.75
2,17.78,-0.40,6.73,0.16,-0.33,-0.00,11.75
3,12.70,1.46,6.73,-0.09,0.46,-0.00,11.75
4,15.41,1.65,6.73,0.42,-0.01,-0.00,11.75
0,12.98,-0.74,6.73,-0.74,0.48,-0.00,11.75
1,14.62,-1.69,6.73,0.93,0.55,-0.00,11.75
2,17.79,-0.44,6.73,0.06,-0.35,-0.00,11.75
3,12.67,1.50,6.73,-0.28,0.43,-0.00,11.75
4,15.45,1.66,6.73,0.36,0.11,-0.00,11.75
0,12.90,-0.72,6.73,-0.86,0.15,-0.00,11.75
1,14.73,-1.67,6.73,1.10,0.24,-0.00,11.75
2,17.87,-0.45,6.73,0.76,-0.13,-0.00,11.75
3,12.72,1.54,6.73,0.44,0.42,-0.00,11.75
4,15.48,1.68,6.73,0.33,0.24,-0.00,11.75
0,12.85,-0.70,6.73,-0.46,0.21,-0.00,11.76
1,14.79,-1.68,6.73,0.64,-0.12,-0.00,11.76
2,17.94,-0.46,6.73,0.77,-0.12,-0.00,11.76
3,12.75,1.58,6.73,0.30,0.35,-0.00,11.76
4,15.40,1.67,6.73,-0.81,-0.15,-0.00,11.76
0,12.79,-0.72,6.73,-0.61,-0.21,-0.00,11.76
1,14.82,-1.71,6.73,0.27,-0.36,-0.00,11.76
2,17.91,-0.46,6.73,-0.28,0.06,-0.00,11.76
3,12.77,1.52,6.73,0.21,-0.58,-0.00,11.76
4,15.36,1.66,6.73,-0.42,-0.03,-0.00,11.76
0,12.76,-0.74,6.73,-0.27,-0.17,-0.00,11.76
1,14.82,-1.77,6.73,-0.02,-0.53,-0.00,11.76
2,17.97,-0.47,6.73,0.60,-0.11,-0.00,11.76
3,12.76,1.49,6.73,-0.06,-0.25,-0.00,11.76
4,15.31,1.68,6.73,-0.46,0.16,-0.00,11.76
0,12.76,-0.75,6.73,-0.03,-0.13,-0.00,11.76
1,14.80,-1.83,6.73,-0.20,-0.62,-0.00,11.76
2,17.98,-0.50,6.73,0.10,-0.29,-0.00,11.76
3,12.83,1.49,6.73,0.69,-0.08,-0.00,11.76
4,15.27,1.71,6.73,-0.47,0.27,-0.00,11.76
0,12.76,-0.76,6.73,-0.01,-0.08,-0.00,11.76
1,14.77,-1.84,6.73,-0.21,-0.09,-0.00,11.76
2,18.04,-0.51,6.73,0.55,-0.08,-0.00,11.76
3,12.87,1.48,6.73,0.43,-0.05,-0.00,11.76
4,15.25,1.65,6.73,-0.11,-0.58,-0.00,11.76
0,12.77,-0.77,6.73,0.06,-0.08,-0.00,11.76
1,14.81,-1.79,6.73,0.35,0.50,-0.00,11.76
2,18.00,-0.50,6.73,-0.38,0.02,-0.00,11.76
3,12.90,1.48,6.73,0.23,-0.03,-0.00,11.76
4,15.24,1.56,6.73,-0.15,-0.86,-0.00,11.76
0,12.85,-0.81,6.73,0.87,-0.48,-0.00,11.76
1,14.74,-1.74,6.73,-0.68,0.46,-0.00,11.76
2,18.02,-0.48,6.73,0.19,0.25,-0.00,11.76
3,12.90,1.39,6.73,0.03,-0.86,-0.00,11.76
4,15.26,1.50,6.73,0.20,-0.58,-0.00,11.76
0,12.87,-0.89,6.73,0.17,-0.71,-0.00,11.76
1,14.65,-1.68,6.73,-0.95,0.62,-0.00,11.76
2,18.02,-0.51,6.73,0.03,-0.31,-0.00,11.76
3,12.89,1.34,6.73,-0.07,-0.54,-0.00,11.76
4,15.30,1.47,6.73,0.42,-0.36,-0.00,11.76
0,12.87,-0.84,6.73,-0.01,0.45,-0.00,11.76
1,14.67,-1.70,6.73,0.23,-0.20,-0.00,11.76
2,18.04,-0.54,6.73,0.16,-0.35,-0.00,11.76
3,12.85,1.36,6.73,-0.42,0.21,-0.00,11.76
4,15.36,1.51,6.73,0.61,0.40,-0.00,11.76
0,12.82,-0.75,6.73,-0.46,0.90,-0.00,11.76
1,14.74,-1.67,6.73,0.71,0.31,-0.00,11.76
2,18.04,-0.57,6.73,0.02,-0.29,-0.00,11.76
3,12.81,1.30,6.73,-0.37,-0.59,-0.00,11.76
4,15.36,1.60,6.73,-0.04,0.89,-0.00,11.76
0,12.78,-0.70,6.73,-0.44,0.54,-0.00,11.76
1,14.69,-1.63,6.73,-0.46,0.36,-0.00,11.76
2,18.10,-0.58,6.73,0.56,-0.09,-0.00,11.76
3,12.78,1.28,6.73,-0.29,-0.19,-0.00,11.76
4,15.39,1.73,6.73,0.27,1.28,-0.00,11.76
0,12.74,-0.67,6.73,-0.42,0.22,-0.00,11.76
1,14.65,-1.62,6.73,-0.38,0.12,-0.00,11.76
2,18.05,-0.57,6.73,-0.49,0.11,-0.00,11.76
3,12.74,1.34,6.73,-0.47,0.55,-0.00,11.76
4,15.43,1.75,6.73,0.40,0.25,-0.00,11.76
0,12.80,-0.62,6.73,0.60,0.56,-0.00,11.76
1,14.59,-1.57,6.73,-0.65,0.47,-0.00,11.76
2,18.01,-0.56,6.73,-0.38,0.12,-0.00,11.76
3,12.70,1.40,6.73,-0.40,0.59,-0.00,11.76
4,15.49,1.76,6.73,0.62,0.07,-0.00,11.76
0,12.86,-0.59,6.73,0.55,0.32,-0.00,11.76
1,14.60,-1.55,6.73,0.06,0.26,-0.00,11.76
2,18.02,-0.59,6.73,0.11,-0.31,-0.00,11.76
3,12.66,1.47,6.73,-0.40,0.71,-0.00,11.76
4,15.45,1.78,6.73,-0.41,0.22,-0.00,11.76
0,12.91,-0.57,6.73,0.54,0.20,-0.00,11.76
1,14.64,-1.55,6.73,0.49,0.00,-0.00,11.76
2,17.98,-0.58,6.73,-0.39,0.06,-0.00,11.76
3,12.63,1.53,6.73,-0.26,0.64,-0.00,11.76
4,15.40,1.82,6.73,-0.43,0.38,-0.00,11.76
0,12.92,-0.59,6.73,0.13,-0.26,-0.00,11.77
1,14.67,-1.58,6.73,0.30,-0.35,-0.00,11.77
2,18.01,-0.56,6.73,0.24,0.27,-0.00,11.77
3,12.61,1.59,6.73,-0.21,0.55,-0.00,11.77
4,15.41,1.83,6.73,0.05,0.11,-0.00,11.77
0,13.00,-0.69,6.73,0.73,-1.02,-0.00,11.77
1,14.73,-1.62,6.73,0.59,-0.37,-0.00,11.77
2,18.05,-0.54,6.73,0.39,0.21,-0.00,11.77
3,12.59,1.63,6.73,-0.17,0.44,-0.00,11.77
4,15.48,1.86,6.73,0.75,0.27,-0.00,11.77
0,13.06,-0.75,6.73,0.66,-0.51,-0.00,11.77
1,14.70,-1.58,6.73,-0.37,0.43,-0.00,11.77
2,18.02,-0.52,6.73,-0.23,0.12,-0.00,11.77
3,12.58,1.67,6.73,-0.17,0.36,-0.00,11.77
4,15.54,1.80,6.73,0.58,-0.58,-0.00,11.77
0,13.10,-0.82,6.73,0.38,-0.70,-0.00,11.77
1,14.58,-1.47,6.73,-1.13,1.02,-0.00,11.77
2,18.09,-0.54,6.73,0.68,-0.14,-0.00,11.77
3,12.62,1.69,6.73,0.47,0.25,-0.00,11.77
4,15.59,1.69,6.73,0.49,-1.05,-0.00,11.77
0,12.99,-0.76,6.73,-1.08,0.58,-0.00,11.77
1,14.58,-1.42,6.73,-0.06,0.54,-0.00,11.77
2,18.09,-0.57,6.73,-0.02,-0.32,-0.00,11.77
3,12.71,1.64,6.73,0.90,-0.49,-0.00,11.77
4,15.61,1.64,6.73,0.16,-0.47,-0.00,11.77
0,12.91,-0.79,6.73,-0.82,-0.33,-0.00,11.77
1,14.64,-1.40,6.73,0.61,0.24,-0.00,11.77
2,18.10,-0.60,6.73,0.14,-0.33,-0.00,11.77
3,12.77,1.61,6.73,0.56,-0.29,-0.00,11.77
4,15.60,1.63,6.73,-0.10,-0.10,-0.00,11.77
0,12.94,-0.87,6.73,0.28,-0.74,-0.00,11.77
1,14.73,-1.39,6.73,0.89,0.08,-0.00,11.77
2,18.08,-0.60,6.73,-0.25,-0.01,-0.00,11.77
3,12.80,1.60,6.73,0.34,-0.15,-0.00,11.77
4,15.61,1.62,6.73,0.12,-0.19,-0.00,11.77
0,12.86,-0.91,6.73,-0.74,-0.40,-0.00,11.77
1,14.70,-1.32,6.73,-0.24,0.70,-0.00,11.77
2,18.14,-0.62,6.73,0.59,-0.20,-0.00,11.77
3,12.82,1.59,6.73,0.18,-0.07,-0.00,11.77
4,15.60,1.64,6.73,-0.05,0.19,-0.00,11.77
0,12.86,-0.91,6.73,0.00,0.00,-0.00,11.77
1,14.66,-1.29,6.73,-0.46,0.24,-0.00,11.77
2,18.16,-0.66,6.73,0.26,-0.35,-0.00,11.77
3,12.79,1.64,6.73,-0.36,0.47,-0.00,11.77
4,15.59,1.68,6.73,-0.16,0.47,-0.00,11.77
0,12.77,-0.95,6.73,-0.97,-0.43,-0.00,11.77
1,14.70,-1.32,6.73,0.44,-0.30,-0.00,11.77
2,18.18,-0.69,6.73,0.20,-0.28,-0.00,11.77
3,12.76,1.67,6.73,-0.30,0.33,-0.00,11.77
4,15.57,1.75,6.73,-0.22,0.64,-0.00,11.77
0,12.79,-0.94,6.73,0.23,0.08,-0.00,11.77
1,14.80,-1.28,6.73,0.96,0.42,-0.00,11.77
2,18.14,-0.68,6.73,-0.41,0.04,-0.00,11.77
3,12.81,1.61,6.73,0.50,-0.58,-0.00,11.77
4,15.58,1.78,6.73,0.18,0.32,-0.00,11.77
0,12.71,-1.00,6.73,-0.78,-0.57,-0.00,11.77
1,14.85,-1.26,6.73,0.54,0.19,-0.00,11.77
2,18.16,-0.66,6.73,0.13,0.21,-0.00,11.77
3,12.91,1.57,6.73,1.07,-0.47,-0.00,11.77
4,15.56,1.78,6.73,-0.28,0.03,-0.00,11.77
0,12.64,-1.05,6.73,-0.70,-0.54,-0.00,11.77
1,14.90,-1.30,6.73,0.47,-0.41,-0.00,11.77
2,18.17,-0.64,6.73,0.13,0.21,-0.00,11.77
3,12.95,1.57,6.73,0.40,0.04,-0.00,11.77
4,15.57,1.77,6.73,0.12,-0.13,-0.00,11.77
0,12.57,-1.11,6.73,-0.68,-0.53,-0.00,11.77
1,14.95,-1.33,6.73,0.48,-0.23,-0.00,11.77
2,18.18,-0.62,6.73,0.13,0.21,-0.00,11.77
3,12.97,1.49,6.73,0.18,-0.80,-0.00,11.77
4,15.60,1.75,6.73,0.30,-0.18,-0.00,11.77
0,12.51,-1.16,6.73,-0.65,-0.56,-0.00,11.77
1,15.03,-1.39,6.73,0.84,-0.58,-0.00,11.77
2,18.22,-0.61,6.73,0.35,0.11,-0.00,11.77
3,13.05,1.36,6.73,0.77,-1.35,-0.00,11.77
4,15.57,1.72,6.73,-0.24,-0.32,-0.00,11.77
0,12.44,-1.23,6.73,-0.71,-0.66,-0.00,11.77
1,15.10,-1.42,6.73,0.64,-0.39,-0.00,11.77
2,18.24,-0.59,6.73,0.23,0.14,-0.00,11.77
3,13.14,1.31,6.73,0.89,-0.51,-0.00,11.77
4,15.58,1.63,6.73,0.09,-0.84,-0.00,11.77
0,12.37,-1.29,6.73,-0.62,-0.57,-0.00,11.77
1,15.14,-1.45,6.73,0.45,-0.25,-0.00,11.77
2,18.26,-0.58,6.73,0.23,0.16,-0.00,11.77
3,13.16,1.30,6.73,0.19,-0.05,-0.00,11.77
4,15.57,1.61,6.73,-0.10,-0.26,-0.00,11.77
0,12.30,-1.35,6.73,-0.69,-0.61,-0.00,11.77
1,15.06,-1.48,6.73,-0.82,-0.26,-0.00,11.77
2,18.27,-0.61,6.73,0.07,-0.31,-0.00,11.77
3,13.19,1.27,6.73,0.30,-0.33,-0.00,11.77
4,15.59,1.59,6.73,0.13,-0.19,-0.00,11.77
0,12.22,-1.40,6.73,-0.81,-0.54,-0.00,11.77
1,14.97,-1.53,6.73,-0.87,-0.55,-0.00,11.77
2,18.29,-0.59,6.73,0.18,0.16,-0.00,11.77
3,13.21,1.22,6.73,0.23,-0.46,-0.00,11.77
4,15.58,1.61,6.73,-0.09,0.20,-0.00,11.77
0,12.22,-1.40,6.73,0.00,0.00,-0.00,11.77
1,14.84,-1.62,6.73,-1.36,-0.86,-0.00,11.77
2,18.29,-0.62,6.73,0.06,-0.31,-0.00,11.77
3,13.20,1.21,6.73,-0.13,-0.11,-0.00,11.77
4,15.47,1.64,6.73,-1.04,0.33,-0.00,11.77
0,12.14,-1.46,6.73,-0.79,-0.55,-0.00,11.77
1,14.76,-1.66,6.73,-0.77,-0.46,-0.00,11.77
2,18.24,-0.62,6.73,-0.55,0.05,-0.00,11.77
3,13.16,1.23,6.73,-0.40,0.13,-0.00,11.77
4,15.44,1.66,6.73,-0.37,0.13,-0.00,11.77
0,12.08,-1.50,6.73,-0.70,-0.44,-0.00,11.77
1,14.78,-1.67,6.73,0.19,-0.08,-0.00,11.77
2,18.20,-0.62,6.73,-0.39,0.01,-0.00,11.77
3,13.16,1.21,6.73,0.06,-0.17,-0.00,11.77
4,15.45,1.65,6.73,0.10,-0.02,-0.00,11.77
0,12.01,-1.54,6.73,-0.65,-0.44,-0.00,11.77
1,14.83,-1.65,6.73,0.47,0.16,-0.00,11.77
2,18.17,-0.61,6.73,-0.27,0.03,-0.00,11.77
3,13.14,1.21,6.73,-0.20,0.05,-0.00,11.77
4,15.49,1.64,6.73,0.44,-0.12,-0.00,11.77
0,11.97,-1.53,6.73,-0.38,0.15,-0.00,11.77
1,14.90,-1.67,6.73,0.79,-0.17,-0.00,11.77
2,18.15,-0.62,6.73,-0.28,-0.04,-0.00,11.77
3,13.11,1.23,6.73,-0.36,0.20,-0.00,11.77
4,15.47,1.61,6.73,-0.16,-0.33,-0.00,11.77
0,11.98,-1.58,6.73,0.04,-0.47,-0.00,11.77
1,14.95,-1.73,6.73,0.47,-0.57,-0.00,11.77
2,18.20,-0.63,6.73,0.54,-0.15,-0.00,11.77
3,13.06,1.26,6.73,-0.46,0.30,-0.00,11.77
4,15.45,1.61,6.73,-0.26,0.05,-0.00,11.77
0,11.93,-1.57,6.73,-0.43,0.06,-0.00,11.77
1,14.95,-1.71,6.73,0.01,0.20,-0.00,11.77
2,18.20,-0.61,6.73,0.06,0.24,-0.00,11.77
3,13.04,1.25,6.73,-0.22,-0.15,-0.00,11.77
4,15.45,1.61,6.73,0.03,-0.04,-0.00,11.77
0,11.90,-1.55,6.73,-0.33,0.15,-0.00,11.77
1,14.90,-1.66,6.73,-0.54,0.42,-0.00,11.77
2,18.23,-0.58,6.73,0.24,0.27,-0.00,11.77
3,13.03,1.21,6.73,-0.07,-0.38,-0.00,11.77
4,15.48,1.59,6.73,0.31,-0.15,-0.00,11.77
0,11.84,-1.60,6.73,-0.56,-0.43,-0.00,11.77
1,14.90,-1.66,6.73,0.02,0.02,-0.00,11.77
2,18.20,-0.58,6.73,-0.27,0.02,-0.00,11.77
3,13.04,1.16,6.73,0.09,-0.53,-0.00,11.77
4,15.54,1.58,6.73,0.58,-0.13,-0.00,11.77
0,11.78,-1.65,6.73,-0.64,-0.52,-0.00,11.77
1,14.86,-1.66,6.73,-0.37,0.04,-0.00,11.77
2,18.27,-0.60,6.73,0.67,-0.19,-0.00,11.77
3,13.04,1.14,6.73,-0.06,-0.18,-0.00,11.77
4,15.56,1.60,6.73,0.18,0.20,-0.00,11.77
0,11.73,-1.69,6.73,-0.54,-0.42,-0.00,11.77
1,14.88,-1.68,6.73,0.13,-0.22,-0.00,11.77
2,18.28,-0.63,6.73,0.12,-0.30,-0.00,11.77
3,13.02,1.15,6.73,-0.16,0.06,-0.00,11.77
4,15.55,1.64,6.73,-0.10,0.43,-0.00,11.77
0,11.72,-1.74,6.73,-0.04,-0.50,-0.00,11.77
1,14.91,-1.62,6.73,0.37,0.62,-0.00,11.77
2,18.25,-0.62,6.73,-0.34,0.08,-0.00,11.77
3,13.00,1.07,6.73,-0.15,-0.79,-0.00,11.77
4,15.57,1.66,6.73,0.17,0.19,-0.00,11.77
0,11.71,-1.79,6.73,-0.13,-0.46,-0.00,11.77
1,14.94,-1.56,6.73,0.26,0.57,-0.00,11.77
2,18.25,-0.60,6.73,0.05,0.22,-0.00,11.77
3,13.02,0.98,6.73,0.15,-0.85,-0.00,11.77
4,15.60,1.67,6.73,0.33,0.05,-0.00,11.77
0,11.66,-1.83,6.73,-0.49,-0.45,-0.00,11.77
1,14.95,-1.56,6.73,0.06,-0.01,-0.00,11.77
2,18.34,-0.62,6.73,0.85,-0.17,-0.00,11.77
3,13.09,0.96,6.73,0.75,-0.23,-0.00,11.77
4,15.60,1.66,6.73,-0.03,-0.09,-0.00,11.77
0,11.65,-1.88,6.73,-0.05,-0.49,-0.00,11.77
1,15.00,-1.59,6.73,0.50,-0.26,-0.00,11.77
2,18.28,-0.61,6.73,-0.52,0.04,-0.00,11.77
3,13.14,0.96,6.73,0.43,-0.02,-0.00,11.77
4,15.62,1.65,6.73,0.20,-0.09,-0.00,11.77
0,11.61,-1.92,6.73,-0.46,-0.41,-0.00,11.77
1,15.01,-1.65,6.73,0.19,-0.60,-0.00,11.77
2,18.30,-0.60,6.73,0.16,0.15,-0.00,11.77
3,13.14,0.97,6.73,0.06,0.13,-0.00,11.77
4,15.61,1.68,6.73,-0.09,0.30,-0.00,11.77
0,11.56,-1.96,6.73,-0.46,-0.39,-0.00,11.77
1,14.98,-1.68,6.73,-0.37,-0.35,-0.00,11.77
2,18.31,-0.58,6.73,0.05,0.22,-0.00,11.77
3,13.12,0.99,6.73,-0.20,0.19,-0.00,11.77
4,15.55,1.68,6.73,-0.59,-0.04,-0.00,11.77
0,11.57,-1.99,6.73,0.06,-0.34,-0.00,11.77
1,14.99,-1.73,6.73,0.16,-0.44,-0.00,11.77
2,18.25,-0.57,6.73,-0.55,0.03,-0.00,11.77
3,13.08,1.01,6.73,-0.42,0.23,-0.00,11.77
4,15.52,1.67,6.73,-0.29,-0.03,-0.00,11.77
0,11.52,-2.03,6.73,-0.44,-0.37,-0.00,11.77
1,14.99,-1.80,6.73,-0.05,-0.68,-0.00,11.77
2,18.28,-0.56,6.73,0.27,0.13,-0.00,11.77
3,13.05,0.94,6.73,-0.32,-0.71,-0.00,11.77
4,15.52,1.62,6.73,0.04,-0.52,-0.00,11.77
0,11.50,-2.08,6.73,-0.23,-0.49,-0.00,11.77
1,15.02,-1.87,6.73,0.29,-0.69,-0.00,11.77
2,18.25,-0.57,6.73,-0.30,-0.07,-0.00,11.77
3,13.07,0.87,6.73,0.21,-0.72,-0.00,11.77
4,15.47,1.56,6.73,-0.50,-0.64,-0.00,11.77
0,11.52,-2.11,6.73,0.16,-0.34,-0.00,11.77
1,14.97,-1.91,6.73,-0.44,-0.40,-0.00,11.77
2,18.27,-0.60,6.73,0.24,-0.30,-0.00,11.77
